row_id,tic_id,Disposition,RA,Dec,Epoc,Period,Duration,Transit_Depth,Sectors,SN,Qingress
20,167570998,EB,101.213783,-64.297935,1325.471168,0.505229,1.630515447,4700,1,19.96659,0.09246
21,273985435,J,30.635849,-82.033266,1325.58271,0.472918,3.526681943,142300,1,86.73502,0.6139
22,234503282,EB,11.595497,-63.473076,1326.081925,1.438445,2.92579713,21990,1,131.21981,0.41938
23,309146882,EB,123.718886,-62.881519,1327.674134,5.429176,4.99701359,6330,1,17.88616,0.38825
24,300141210,EB,108.547015,-66.112335,1325.66893,1.929049,5.533438476,68490,1,8.30647,0.23717
25,232085479,J,30.804173,-68.426781,1325.612816,0.973287,5.419028427,64870,1,19.41912,0.50871
26,140044270,EB,329.324695,-53.028771,1326.096566,1.995553,1.996191577,2380,1,16.12177,0.21554
27,267047103,J,5.254098,-75.791848,1325.46451,0.271877,1.357405735,1150900,1,62.80644,0.47775
28,139993154,J,328.293291,-48.068184,1325.533906,0.254634,2.541654734,245310,1,80.49406,-1.10524
29,231705838,EB,336.566793,-59.042027,1325.669629,0.77943,1.757458764,2620,1,34.30134,0.42672
30,201227899,J,358.696021,-50.927197,1325.58806,1.159804,10.28040987,40830,1,31.53741,-0.64434
31,147271352,J,324.719307,-43.019558,1326.167567,0.904109,8.233539841,43990,1,66.9768,0.40611
32,197757967,EB,331.407184,-37.583352,1326.480974,1.110471,1.876251802,2780,1,31.37661,0.44708
33,308600649,EB,121.415288,-63.241241,1326.79351,1.625239,7.531617564,10530,1,36.26794,0.71027
34,197954622,J,347.267544,-47.997765,1325.577327,0.532558,2.277899682,61190,1,41.28897,-0.04118
35,139915712,J,327.118685,-51.649565,1325.530913,0.14608,1.216834714,382630,1,81.54229,-0.54055
36,327671241,J,330.928493,-71.537863,1325.496392,0.246529,2.506785761,4920,1,57.77838,-0.75726
37,206537129,J,332.916088,-23.316601,1327.412772,4.540298,11.5777599,2920,1,9.17878,0.19139
38,260160453,J,92.708146,-59.800584,1331.243648,8.681643,11.90982513,1050,1,7.59698,0.20575
39,197757889,EB,331.500805,-37.280376,1326.092804,0.601374,1.609998473,17660,1,48.40126,0.4144
40,206354655,J,355.302098,-53.694229,1325.717916,0.305067,1.273593712,122980,1,28.01368,0.01635
41,309297709,J,124.542578,-63.098,1325.82048,0.453724,1.630248481,1990,1,17.46556,0.032
42,306671376,J,120.430827,-69.153702,1325.706078,0.60622,2.213818445,1250,1,8.37742,0.12233
43,201249257,J,0.395836,-57.645638,1325.462757,0.340285,1.142540916,21420,1,26.08776,0.0514
44,238892775,J,40.911264,-71.950309,1325.692966,0.482867,2.559272359,26830,1,26.86453,-0.27327
45,294272014,EB,108.408715,-58.105,1325.507759,0.260428,0.523335275,16500,1,48.84687,0.02418
46,232081341,J,29.813238,-70.991416,1325.44914,0.145844,0.288701115,276150,1,27.04712,0.26501
47,220558823,J,44.793807,-61.91449,1325.738607,0.541729,1.280517341,55290,1,33.68092,0.13744
48,234527232,EB,16.208781,-65.045189,1325.78978,2.688754,3.397509554,38390,1,75.50226,0.3622
49,144046734,J,336.866142,-50.548923,1325.575548,0.145839,0.303216782,4530,1,25.63578,0.26656
50,206384081,J,357.609196,-53.630738,1325.478862,0.198342,2.160944024,117660,1,83.53581,-1.10649
51,271809318,J,111.948463,-73.15731,1325.449957,0.137022,1.3694746,107500,1,83.67746,-0.90555
52,237911081,EB,21.990155,-62.909966,1325.69016,0.823168,2.600091372,102300,1,240.10673,0.45764
53,167692491,J,102.576682,-63.503234,1325.678771,0.420867,2.295711642,34510,1,26.35691,-0.13952
54,167304569,EB,98.019359,-67.071901,1326.989649,6.759028,3.833179959,11890,1,38.83733,0.20883
55,219145901,J,89.392614,-51.729497,1325.628769,0.272926,1.482708705,44950,1,34.62466,-0.06196
56,308448331,J,120.752579,-60.951752,1332.582779,7.532425,19.7048238,33580,1,11.57146,0.16972
57,167364796,J,99.222963,-68.10416,1331.697993,8.6001,12.45225679,3390,1,10.2963,0.21224
58,231669914,J,320.068594,-56.737335,1325.553618,0.164776,1.973199191,48540,1,89.07159,-0.80029
59,238192097,EB,56.231014,-75.294188,1325.745913,1.226853,2.203624284,31790,1,139.36291,0.42876
60,277104322,J,84.234813,-67.00184,1325.602264,0.282202,1.597579386,108610,1,44.10495,-0.16303
61,273984867,J,30.224367,-80.443667,1325.462075,0.448994,2.930709556,51460,1,68.51418,-0.16481
62,271999940,J,114.85737,-73.76902,1325.447324,0.564401,3.242416017,199460,1,57.35306,0.44046
63,231262738,J,334.03019,-51.013475,1325.542816,0.151194,1.745202103,45510,1,67.43457,-1.15591
64,278900608,J,101.131092,-55.471969,1326.33766,14.005602,43.82520933,10690,1,2.66785,3.00E-05
65,309628590,EB,125.725421,-62.260254,1325.503085,1.080652,1.407786973,2710,1,12.20936,0.19957
66,197758935,EB,331.39377,-41.313318,1326.357043,1.015769,3.362032867,59040,1,72.71422,0.39649
67,159844177,J,320.498484,-38.354872,1326.099368,0.784786,2.467178835,1590,1,24.98652,0.40646
68,294873015,J,71.603275,-66.345998,1325.545424,0.258165,1.233058,116750,1,28.15075,-0.08168
69,159735013,J,319.011453,-38.499003,1326.086555,0.305001,2.726196538,20580,1,76.60766,-0.59022
70,327668243,EB,329.43763,-67.400746,1326.135956,1.542844,2.477930892,2310,1,28.45069,0.41995
71,294327923,J,108.774832,-59.299683,1326.035186,1.142819,7.528068742,63410,1,75.71265,0.50214
72,129648263,J,321.435755,-37.084045,1326.296991,0.291694,1.022235789,31770,1,29.77637,0.23995
73,270272344,J,333.635807,-76.942451,1325.460433,0.235598,0.930310535,230,1,9.36349,-0.02135
74,273572449,EB,357.135779,-76.712918,1326.74837,2.664146,2.499395211,97690,1,145.7062,0.42325
75,147328798,J,325.300935,-44.615909,1326.463532,0.899603,2.686070622,1090,1,10.71624,0.17148
76,232082938,J,30.279799,-66.652803,1325.406367,0.267874,2.134548612,21020,1,54.55768,0.37889
77,280833338,J,45.058313,-67.861206,1325.65491,0.334833,1.605993001,41980,1,24.98795,0.02138
78,308665590,EB,121.918858,-63.554035,1326.040742,1.06884,2.209677062,5490,1,21.56178,0.38879
79,270246450,EB,332.81505,-74.238342,1325.569375,0.802686,2.012943843,13590,1,100.47413,0.40328
80,261540883,J,348.400865,-75.933105,1325.783076,0.531265,1.341465376,683720,1,47.78662,0.17047
81,308661229,J,121.698844,-63.83223,1325.454877,0.311762,1.162897201,1880,1,16.38269,0.04003
82,177254093,J,101.612168,-73.92822,1326.284652,1.245875,6.86138247,24730,1,32.15083,-0.07021
83,231699095,EB,330.754918,-59.907219,1336.214595,13.149833,5.93320465,35140,1,59.30086,0.42048
84,271891374,J,112.54412,-72.927063,1325.936283,0.69231,1.819058371,8610,1,9.90554,0.17179
85,270424460,J,95.565083,-79.042191,1325.609595,0.428567,3.213121083,740,1,13.323,-0.51173
86,271503236,J,7.883522,-63.915222,1325.80865,0.409105,1.863751466,86570,1,42.30119,-0.12053
87,306897664,J,122.236269,-68.991653,1325.723151,0.625224,3.054344285,400,1,10.46842,0.04067
88,284194837,EB,105.681386,-67.795601,1325.564439,0.201026,1.089786069,660,1,17.64404,-0.12385
89,237920541,J,56.950444,-65.313263,1325.551293,0.478264,2.744125788,41830,1,43.89064,-0.075
90,289793070,EB,316.963034,-26.111825,1328.080304,3.04569,2.420227102,700,1,9.26322,0.19916
91,150431451,J,97.413014,-60.412854,1325.535958,0.278649,1.312369914,105690,1,25.57666,-0.05256
92,255566698,J,96.333366,-53.492294,1325.709436,0.422792,5.660609883,3760,1,32.24996,1.36004
93,147328808,J,325.280041,-44.642717,1326.501561,0.896672,11.23910205,49320,1,57.97492,1.14869
94,259864399,J,40.449266,-67.558959,1325.634204,0.355833,1.99622313,153700,1,63.06926,0.42988
95,139285753,EB,348.045435,-45.004238,1326.050409,1.550433,1.850844898,7250,1,25.06529,0.50152
96,270098511,J,329.446787,-25.343877,1326.175453,0.15945,1.492298928,3820,1,44.56739,-0.73933
97,261235308,J,88.431955,-79.970909,1325.481044,0.116281,1.418256101,15580,1,85.56094,-1.10602
98,149391674,EB,84.248749,-60.28931,1325.908256,0.524024,2.064570716,2060,1,25.59183,0.4341
99,212259610,J,308.789159,-27.923187,1326.120896,0.125168,0.018564918,20680,1,9.76217,0.3099
100,150187606,J,93.77222,-62.860317,1325.617342,0.277811,0.851368478,4380,1,19.81714,0.11177
101,306630834,EB,119.570295,-68.333473,1326.640083,2.137877,6.875412432,44170,1,293.34006,0.32451
102,237326686,J,345.764996,-60.055473,1325.614747,0.466674,2.431222204,75950,1,25.75595,-0.10303
103,253930112,J,338.637557,-30.805702,1326.263488,0.355848,2.645117821,116440,1,46.3834,0.40195
104,261500541,EB,335.466301,-66.260071,1326.635871,3.126429,2.391343014,25090,1,92.89839,0.38501
105,212354978,J,310.490911,-26.509119,1326.392489,0.458807,1.935027699,310,1,10.17871,-0.06958
106,270099125,J,329.727888,-24.525966,1326.058853,0.497925,3.968422416,104910,1,46.4213,0.38037
107,309257809,J,124.26355,-63.217453,1331.471165,8.614812,20.51634707,6700,1,11.3088,0.26123
108,140761919,EB,74.658831,-77.340518,1326.646145,1.589836,3.15359869,6630,1,52.49072,0.44616
109,280793961,J,359.339707,-64.243249,1325.446473,0.188601,1.852167437,229220,1,81.45713,-0.5303
110,77427472,J,315.122553,-23.598707,1326.405644,1.092309,1.289798467,730,1,10.07836,0.21976
111,280044598,J,81.943157,-70.454904,1325.621685,0.49769,3.031768219,5790,1,30.05666,-0.21199
112,289950596,J,318.332635,-26.999636,1326.338011,0.917049,6.432841961,153930,1,53.72639,0.88066
113,279161696,J,103.338688,-56.454266,1325.537089,0.290111,1.533317866,74130,1,29.91635,-0.09556
114,304102181,J,27.900472,-71.910024,1325.572422,0.333355,1.171756159,390,1,21.97319,0.12787
115,197613672,J,327.831448,-36.686001,1326.088815,0.288698,3.021490172,113440,1,75.9138,-0.72036
116,273879358,EB,32.307882,-71.320039,1327.907142,7.580072,4.095058097,11200,1,48.68431,0.39762
117,321009267,J,325.310618,-41.684961,1326.055312,0.170842,1.708597676,242600,1,72.00785,-0.1773
118,235015153,EB,353.418929,-62.903584,1325.810316,1.026047,2.549685753,22570,1,204.2065,0.41672
119,279743501,EB,51.963556,-64.842567,1325.449866,0.678757,2.474476519,3360,1,45.83763,0.488
120,382266319,J,82.847106,-58.202602,1325.470194,0.344263,1.996670318,659490,1,53.26184,0.42012
121,425999886,J,27.07536,-66.266144,1325.535061,0.453155,2.294341891,25960,1,27.78838,-0.20257
122,38707066,J,5.842909,-68.200889,1325.789537,0.428589,2.468775501,9430,1,46.62729,-0.27398
123,55501426,J,71.793636,-61.138761,1325.748711,0.281264,0.729036288,16980,1,21.09242,0.17122
124,375057695,J,100.088869,-60.700147,1325.777431,0.367556,1.970864676,40280,1,27.23639,-0.19671
125,33735984,J,62.212771,-74.163673,1325.455471,0.439527,3.054150055,55320,1,45.43682,0.40384
126,403189862,J,336.731101,-53.931196,1331.925199,7.973711,6.745759506,6520,1,8.84679,0.18368
127,350478928,J,85.814212,-58.7687,1325.652873,0.436934,2.79830011,475400,1,68.54747,0.4395
128,25118964,J,61.932211,-68.419762,1325.806342,1.020744,10.43780151,20850,1,47.63306,-0.44117
129,394722677,EB,20.480769,-84.15033,1330.508958,6.337182,3.520938319,46820,1,99.16583,0.40475
130,350930534,J,90.636314,-54.130085,1325.582028,0.397936,1.993181837,3190,1,14.07194,0.04564
131,30031180,J,73.099627,-69.333097,1325.781053,0.735001,5.995844158,13470,1,50.12277,-0.55778
132,114917829,J,314.864688,-37.498803,1326.208604,0.373424,3.230774826,27520,1,59.57147,0.38519
133,441047471,EB,325.261224,-21.593971,1326.430534,1.159564,2.999189095,33250,1,55.2588,0.40391
134,441155698,J,332.670046,-25.091471,1326.279983,0.382535,2.279418955,366410,1,47.52912,0.43706
135,393951059,J,345.607962,-40.839171,1325.777434,0.383891,2.964222034,30680,1,43.59806,0.37152
136,182300676,J,14.832548,-72.343571,1325.794616,0.564216,1.798810883,2830,1,11.39669,0.08919
137,55649060,J,73.735234,-65.285249,1325.657423,0.273868,1.780251547,21300,1,45.85414,0.41917
138,29781532,EB,65.013511,-67.359181,1330.013856,13.516899,5.501918569,159260,1,61.32176,0.40513
139,79222626,J,317.533963,-48.840753,1325.52981,0.63544,2.332725658,39190,1,23.06941,0.02695
140,79222623,J,317.532463,-48.848565,1325.519898,0.63544,2.275688563,122500,1,22.13287,-0.01602
141,370007119,J,33.119573,-69.191338,1325.476202,0.180563,0.498137204,235640,1,24.96967,0.17138
142,388105183,J,55.941629,-62.324441,1325.815006,0.666472,6.412686948,86820,1,80.00483,-0.16062
143,394560374,J,338.299331,-64.051359,1325.768634,0.409717,1.492877639,78880,1,21.1734,0.04205
144,53897274,J,328.307716,-26.860779,1326.30031,0.506957,4.337037413,5930,1,61.68618,-0.86753
145,52205451,J,19.627666,-67.918054,1325.442488,0.406263,7.641319514,352670,1,301.52361,0.40625
146,394559789,EB,337.947571,-65.381655,1325.594689,2.832578,2.355571865,22960,1,57.39543,0.40752
147,381913197,J,322.966729,-57.020253,1325.468143,0.189951,0.798067729,254820,1,31.09879,0.00144
148,394233771,EB,24.505407,-82.228821,1325.793943,0.397424,1.807770497,23350,1,105.75432,0.42353
149,349191372,J,108.49533,-60.380264,1325.500404,0.398818,2.653160674,49590,1,93.99285,0.4466
150,358462028,J,118.930571,-63.055576,1325.527769,0.483638,3.417192653,8750,1,61.04711,-0.24475
151,388199973,J,61.491586,-83.73562,1325.659382,0.460713,1.999346992,148030,1,21.53017,-0.06671
152,382437415,EB,117.243171,-63.243389,1329.086233,4.941699,3.947033825,26660,1,45.5651,0.43363
153,425976877,J,18.151043,-64.490844,1325.770089,0.372413,2.229204632,437330,1,61.24349,0.51331
154,53940202,J,328.5726,-25.506676,1326.059486,0.154513,1.638851405,104190,1,76.40947,-0.62331
155,410465875,J,320.420658,-61.244957,1325.636796,0.470251,6.370283387,24790,1,73.10563,-1.07772
156,92442237,J,314.33298,-33.564567,1326.724291,0.729713,5.616104756,194130,1,50.59868,0.41374
157,404842248,EB,85.200704,-71.312898,1325.611234,0.594483,2.244862925,2230,1,14.57008,0.01843
158,358069227,J,38.504602,-65.609543,1325.449319,0.398806,2.082915881,94530,1,27.67901,-0.18968
159,425083921,J,82.894739,-67.414795,1327.139832,1.960592,8.261777841,3110,1,15.24698,0.33727
160,382529566,J,117.817569,-60.752869,1325.508328,0.28986,1.859857704,37300,1,49.14998,0.42307
161,349572805,PC,111.752583,-63.734966,1325.581997,2.705929,3.766653168,60780,1,542.01048,0.39415
162,30267923,EB,73.90396,-69.465584,1325.69347,1.178386,6.461420386,6370,1,18.98441,0.54645
163,31654820,J,46.322705,-71.680168,1325.536497,0.352094,2.079438996,9400,1,46.73924,-0.18589
164,441025443,J,324.152877,-22.299684,1326.259298,0.543905,3.59629986,320460,1,60.75953,0.43339
165,30844604,J,75.677944,-69.340584,1325.869655,0.39286,2.073169363,35980,1,30.16221,-0.14977
166,358106170,J,48.497993,-74.544931,1325.559705,0.341354,2.584486713,108770,1,48.19721,0.39997
167,349523518,J,111.494612,-63.224281,1325.789411,0.395856,0.830822573,72590,1,20.04968,0.22757
168,349520046,J,111.224601,-63.66497,1325.829295,1.041862,5.699068489,8020,1,27.22456,-0.05919
169,92625824,EB,315.597632,-33.499219,1327.784577,2.057868,4.629215223,53440,1,32.66761,0.40768
170,418822722,J,315.978033,-23.629579,1326.038843,0.252085,1.897474045,3520,1,40.17596,0.36133
171,393978801,J,329.127084,-55.094648,1325.538583,0.21091,1.700525148,505360,1,81.22293,-0.43581
172,382198502,EB,81.656602,-59.691036,1325.445352,0.289535,0.800992787,4120,1,27.51974,-0.02888
173,114889905,EB,314.7944,-39.289454,1326.081419,0.271747,1.754789948,2690,1,48.79292,0.39225
174,53940082,EB,328.652982,-25.150078,1327.051425,1.375616,2.539827333,46590,1,92.16914,0.20661
175,374861869,J,88.549734,-64.482241,1325.52058,0.131114,1.483088144,1950,1,62.55195,-0.95265
176,29578933,J,314.809642,-29.011919,1326.253222,0.34227,1.995707916,476380,1,53.82439,0.52628
177,115192433,J,317.704312,-36.9659,1326.061323,0.791633,3.549809033,561380,1,82.35462,0.44553
178,53724753,J,326.292932,-27.633243,1326.56673,0.554158,5.764794842,144160,1,76.79308,-0.70479
179,404966456,J,85.276952,-69.614039,1325.786562,0.417742,4.455569333,7410,1,34.34917,-0.70969
180,350332996,J,84.0959,-54.185849,1326.581537,14.005602,55.51260409,3670,1,3.56581,7.00E-05
181,348795670,J,98.682898,-54.669384,1336.104155,11.696077,50.72073968,5970,1,7.21321,0.48002
182,389520593,EB,313.030253,-36.382092,1326.703134,2.295571,2.150858204,22280,1,16.64574,0.32992
183,349275818,EB,109.559181,-64.837845,1327.709216,3.555016,3.331760995,3180,1,10.15674,0.38345
184,469970987,J,1.572854,-64.241579,1325.917203,1.353907,6.983235681,2266260,1,40.34565,0.47334
185,30272849,EB,74.10879,-67.939365,1325.950053,0.859654,2.908862819,3160,1,14.00895,0.03675
186,358456254,EB,57.722209,-79.833694,1326.025576,6.053791,6.756030756,17940,1,91.44352,0.38266
187,391900414,EB,115.772372,-68.979843,1325.660093,0.627288,2.618801942,3820,1,33.58903,0.41202
188,403138185,J,333.807034,-58.458813,1325.53513,0.306557,1.852438115,15070,1,36.38978,-0.30698
189,375055711,J,99.736166,-62.810635,1325.586449,0.290898,1.838172826,3310,1,34.65957,0.48059
190,89003515,J,337.941052,-44.394103,1325.506095,0.354116,0.868405749,7030,1,20.2298,0.21255
191,393951042,J,345.602992,-40.829764,1325.778717,0.383862,1.970409709,70550,1,29.29923,-0.03943
192,261261478,EB,90.453881,-79.763228,1327.289452,3.536293,3.816650309,3360,1,11.26778,0.18714
193,279740440,EB,51.50071,-64.547676,1325.986823,0.742079,1.262009231,3890,1,22.10604,0.22323
194,306824094,EB,121.793656,-69.286751,1327.742451,2.573195,1.970655659,1630,1,10.65994,0.20738
195,358071481,EB,47.538554,-75.816857,1326.343023,3.365675,2.91602082,55950,1,190.33019,0.32916
196,234526481,EB,16.068603,-63.298004,1325.982064,0.65809,1.478807201,1910,1,14.28756,0.22998
197,141124793,EB,80.256151,-72.848401,1328.336754,2.944865,2.82424333,24540,1,86.72559,0.43913
198,260752356,EB,346.687092,-66.075309,1326.835022,2.60489,1.863642502,38870,1,74.34841,0.17878
199,147199063,EB,322.86968,-43.573589,1327.09477,1.107759,2.639479524,2720,1,34.99136,0.46189
200,79449567,J,321.394958,-51.149427,1325.959122,0.554642,1.639433009,2270,1,30.92166,0.35526
201,389611992,EB,312.280473,-42.291737,1326.112612,0.141571,0.634827015,10940,1,62.02203,-0.20057
202,139285736,EB,348.039807,-45.017154,1326.053451,1.549956,1.909793785,8650,1,36.7463,0.47035
203,197597120,EB,327.291873,-36.826009,1326.064228,0.121731,0.938429148,2310,1,58.92585,0.45058
204,55364588,J,76.882192,-65.832847,1325.669385,1.671357,6.620579348,4790,1,18.71743,0.34996
205,159834934,EB,320.199861,-40.911049,1326.414308,2.581125,5.18434443,50190,1,45.03234,0.38217
206,308662421,EB,121.623547,-64.997162,1334.153077,11.40471,5.301821585,5840,1,11.23077,0.41685
207,234511777,EB,13.468467,-65.740314,1325.778438,0.964636,1.092045123,7610,1,26.24669,0.31745
208,301193954,EB,321.673857,-28.363207,1326.075999,1.716429,3.721080758,125180,1,126.73342,0.81217
209,143895569,EB,332.41238,-50.200046,1325.969195,7.271398,2.341971868,39360,1,64.75539,0.17621
210,311925686,J,54.835806,-64.424782,1325.625323,0.570863,3.247068744,408850,1,108.72266,0.44666
211,231857041,J,28.222212,-63.689095,1325.576027,0.455228,1.57425126,14250,1,47.9306,0.42812
212,201293547,J,3.174429,-58.542817,1325.618757,0.309777,1.820076177,8790,1,53.26055,0.44483
213,167722431,J,103.529444,-61.660454,1325.613212,0.541695,1.444765568,663150,1,42.29899,0.19659
214,261135785,EB,84.052105,-78.302063,1326.212065,4.757301,3.265411406,58580,1,105.43949,0.38696
215,327915474,J,1.690963,-69.913135,1325.435877,0.348941,5.124910425,52860,1,159.02303,0.50601
216,159638876,J,317.756019,-40.539307,1326.423307,2.395256,14.09560251,19000,1,23.8631,0.46735
217,410214468,J,355.034462,-67.438206,1325.92704,1.090464,4.600623997,531970,1,71.06615,0.44725
218,382101519,EB,80.171352,-56.318343,1325.814962,0.672614,4.543050192,590950,1,215.24216,0.63219
219,176933956,J,100.256099,-66.458621,1331.80829,8.427396,13.20943759,1720,1,9.37245,0.19798
220,99411125,EB,317.198308,-23.462407,1326.869792,0.824853,2.802784506,153090,1,92.26696,0.41957
221,392792586,EB,345.980425,-77.500343,1326.413376,1.44975,4.93622478,179190,1,354.41265,0.40687
222,267094867,EB,41.704377,-75.833641,1328.469476,3.473147,4.064415545,101750,1,70.01313,0.40053
223,382603504,J,37.31051,-61.546028,1326.266564,1.41923,26.52779301,5970,1,73.26379,0.56294
224,77368857,EB,315.096677,-23.618465,1326.403432,1.092499,2.081866094,58270,1,141.77996,0.38262
225,263015046,EB,14.15871,-78.357491,1327.291393,3.087139,4.82038232,523250,1,111.86572,0.39873
226,316852947,J,324.487221,-54.037388,1327.187982,1.882889,3.408179721,21520,1,120.70257,0.3838
227,253923749,J,337.668968,-31.065658,1326.700754,1.413335,2.344892365,114890,1,22.37334,0.41162
228,273864836,EB,32.263655,-67.623139,1327.014412,1.831742,3.213168547,3840,1,32.09042,0.39888
229,55602946,EB,73.253595,-63.335982,1327.098427,4.939276,5.15778957,41260,1,86.35097,0.39613
230,92591722,EB,315.37627,-32.796061,1327.190949,3.542782,5.888953952,751550,1,260.01895,0.56536
231,350443851,EB,85.233865,-58.549992,1325.952826,0.647242,2.244635256,117150,1,68.35776,0.33048
232,79250321,J,318.152413,-50.251487,1326.960468,1.948078,3.742179915,159240,1,64.00578,0.27067
233,277750703,J,330.527898,-60.232681,1325.520682,0.315106,2.337884852,3480,1,39.64448,-0.3602
234,197958602,EB,348.184648,-49.455693,1327.323228,2.70884,6.502516243,153150,1,78.08291,0.37683
235,272087157,J,115.546084,-72.927216,1325.719458,0.319932,1.23667795,6370,1,25.40069,0.01862
236,261138857,EB,84.900207,-79.977531,1325.535912,0.920546,7.144688903,125230,1,81.44014,0.81042
237,238188289,EB,55.496468,-74.852394,1327.188478,3.685109,5.346356137,66460,1,214.39033,0.40137
238,144459903,EB,336.441936,-43.561683,1328.012059,3.474084,4.22142895,238040,1,159.71601,0.35338
239,79153608,J,316.493876,-48.341801,1325.676687,0.349641,1.570195774,12230,1,43.15621,0.41883
240,349411346,EB,110.327576,-60.160702,1325.52791,0.770893,1.783168016,32160,1,21.01054,0.19685
241,231850697,EB,27.076514,-60.369514,1325.538098,0.51389,2.148594646,182290,1,71.91586,0.41775
242,38632688,EB,64.720415,-61.367386,1325.623753,2.689311,7.454770092,162740,1,70.61039,0.39461
243,270174474,EB,331.861585,-71.883934,1327.615506,3.167329,4.745672387,275450,1,78.288,0.31861
244,290605303,J,6.504377,-81.127602,1325.907438,0.886943,3.27047814,56020,1,65.79237,0.49157
245,139846029,EB,326.012196,-48.26637,1327.382248,3.046408,1.62385732,49230,1,16.16279,0.24543
246,300034498,EB,107.525719,-69.53788,1325.948355,0.891695,3.862608733,399500,1,529.65373,0.44019
247,374860590,EB,88.667311,-62.644052,1326.894758,2.932859,3.361056414,52050,1,127.85395,0.44065
248,29256710,EB,312.817988,-24.152595,1326.150971,0.250775,1.663902156,4840,1,73.35587,0.45087
249,394517162,EB,319.331385,-62.422709,1325.662145,0.593584,2.538924972,771660,1,201.13103,0.43245
250,262826230,EB,348.91657,-59.564958,1328.688823,7.178117,6.320762706,367780,1,52.96171,0.34113
251,271810835,J,112.501553,-72.723816,1326.532217,1.167053,5.992303652,56710,1,57.44257,0.85705
252,441157639,EB,332.928708,-29.42483,1327.084579,2.615035,4.690117573,135410,1,413.13447,0.39196
253,159748368,EB,319.383093,-41.124823,1329.034421,3.180933,1.777250886,39340,1,49.25005,0.12388
254,147285336,EB,324.823026,-41.958767,1326.260902,1.684789,2.267591211,5400,1,42.56391,0.42073
255,253912623,EB,337.485278,-30.303071,1326.44624,1.726078,4.282606647,118250,1,92.75344,0.26614
256,369249302,J,314.299775,-41.525603,1326.999468,1.917823,8.029541336,37580,1,19.32124,0.32823
257,306900161,EB,122.420988,-66.348885,1326.460109,3.562561,3.008796518,78250,1,155.84795,0.1874
258,39046297,EB,12.373624,-68.214591,1326.094406,1.836418,4.714599203,221180,1,82.3581,0.43588
259,197600964,EB,327.541051,-37.592794,1326.117194,0.687561,3.292702127,759140,1,153.56628,0.63555
260,141544911,EB,88.373498,-76.732206,1327.744928,2.459463,5.226850768,413400,1,76.35529,0.41716
261,52245789,EB,20.396486,-68.402801,1325.581937,0.365807,2.022678594,341200,1,129.48418,0.41134
262,364424328,EB,69.679898,-75.399954,1325.817504,0.728884,1.433044255,31340,1,70.9748,0.16735
263,278955741,J,101.497542,-55.977983,1325.467902,0.258735,1.478949959,1440,1,21.82819,0.41342
264,204544746,EB,327.449381,-33.63244,1326.904574,1.995409,5.208975286,921990,1,274.53704,0.55907
265,277717122,EB,330.020275,-61.414768,1325.527536,2.147098,4.426457237,460880,1,153.30556,0.4527
266,304033253,EB,25.145432,-77.372947,1326.139509,5.524497,2.426359082,51190,1,134.01897,0.36222
267,52206324,EB,19.653042,-70.844715,1327.07256,4.057757,2.772584203,104020,1,226.72274,0.39605
268,326442531,EB,323.089755,-27.360019,1327.15028,1.521357,3.787083553,166800,1,406.17634,0.40719
